7656,,,
city,latitude,longitude,address
Austintown Ohio 44515,41.130284,-80.743424,Austintown I-80
Aventura Florida 33180,25.945129,-80.147417,18299 Biscayne Blvd
Aventura Florida 33180,25.95691,-80.146379,Aventura Mall
Aventura Florida 33242,25.728981,-80.237419,Aventura Mall Phase II
Avon Colorado 81620,39.603561,-106.517811,Beaver Creek 1
Avon Colorado 81620,39.631124,-106.523491,25 Hurd Lane - Avon
Avon Colorado 81620,39.631252,-106.523438,City Market-Avon CO #426
Avon Connecticut 06001,41.810717,-72.836038,Avon Marketplace
Avon Indiana 46123,39.762875,-86.393299,Super Target Avon ST-1788
Avon Indiana 46123,39.762875,-86.393299,Tremont - Raceway
Avondale Arizona 85323,33.459859,-112.289967,Indian School - 107 Ave  Avondale
Avondale Arizona 853234858,33.440498,-112.34964,Mc Dowell - 99th  Avondale
Avondale Arizona 853236812,33.435528,-112.306419,115th Ave. - Buckeye  Avondale
Azusa California 917022740,34.133621,-117.905586,Alosta - Barranca  Azusa
Bainbridge Island Washington 98110,47.643131,-122.531899,Safeway-Bainbridge Island #1252
Baker California 92309,35.269729,-116.068068,Baker - Mojave Pointe  Baker
Baker City Oregon 97814,44.788739,-117.7828,Safeway-Baker City #4381
Bakersfield California 93301,35.38814,-119.011774,Panama - Colony  Bakersfield
Bakersfield California 93301,35.391454,-119.018649,Chester - California  Bakersfield
Bakersfield California 933012310,35.354256,-119.01635,24th - L Street  Bakersfield
Bakersfield California 93304,35.352725,-119.003069,Ming - Hwy 99  Bakersfield
Bakersfield California 933062701,35.36697,-119.01886,Oswell - Auburn  Bakersfield
Bakersfield California 933062900,35.355843,-118.967751,Mt Vernon - Hwy 178  Bakersfield
Bakersfield California 93308,35.412338,-119.073669,Olive - Knudsen  Bakersfield
Bakersfield California 93308,35.457164,-119.01884,Coffee - Hageman - Bakersfield
Bakersfield California 93309,35.366975,-119.018844,Stockdale Village - Bakersfield
Bakersfield California 93311,35.267114,-119.096639,Bakersfield Marketplace
Bakersfield California 93311,35.30526,-119.122889,Albertsons-Bakersfield #6325
Bakersfield California 93311,35.30526,-119.122889,Vons - Bakersfield #2420
Bakersfield California 93311,35.366975,-119.018844,Coffee - Stockdale Hwy  Bakersfield
Bakersfield California 93312,35.38347,-119.144409,Rosedale - Calloway  Bakersfield
Bakersfield California 93312,35.39588,-119.120209,Albertsons-Bakersfield #6377
Bakersfield California 933134993,35.36697,-119.01886,Gosford - Pacheco  Bakersfield
Bala Cydwyd Pennsylvania 19004,40.012241,-75.231033,ACME - Philadelphia #7711
Bala Cynwyd Pennsylvania 19004,39.999695,-75.234494,Bala Cynwyd
Balcones Heights Texas 78201,29.46752,-98.526039,Super Target Balcones Hts ST-1523
Baldwin Park California 917065500,34.10363,-117.958351,Puente - The 10 Fwy  Baldwin Park
Baldwin Park California 917065952,34.10363,-117.958351,Puente - Francisquito  Baldwin Park
Ballwin Missouri 63011,38.59283,-90.559399,Manchester - Ries
Baltimore Maryland 21201,39.290555,-76.609604,Baltimore Convention Center-Lobby
Baltimore Maryland 21201,39.29533,-76.621979,Centerpointe
Baltimore Maryland 21201,39.29533,-76.621979,Radisson Plaza Hotel Baltimore
Baltimore Maryland 21202,39.290555,-76.609604,Gallery at Harborplace
Baltimore Maryland 21202,39.290555,-76.609604,Harborplace
Baltimore Maryland 21208,39.37572,-76.724004,Woodholme
Baltimore Maryland 21209,39.38106,-76.653624,Mount Washington Mill
Baltimore Maryland 21212,39.37571,-76.604564,Belvedere Square
Baltimore Maryland 21212,39.377235,-76.608849,York Road
Baltimore Maryland 21212,39.378279,-76.643029,Woodbrook
Baltimore Maryland 21224,39.298165,-76.517349,Safeway-Baltimore #1481
Baltimore Maryland 21224,39.299455,-76.517343,Canton
Baltimore Maryland 21236,39.37262,-76.473824,White Marsh Mall
Baltimore Maryland 21236,39.37964,-76.457254,Avenue at White Marsh
Bangor Maine 04401,44.80172,-68.770775,Target Bangor T-1855
Bangor Maine 04401,44.835551,-68.743445,Bangor  Mall Blvd.
Banning California 92220,33.92232,-116.899379,Albertsons-Banning #6512
Banning California 922203708,33.925461,-116.875648,Ramsey - 22nd Street  Banning
Bannockburn Illinois 60015,42.19396,-87.867039,Dominick's-Bannockburn #3109
Barboursville West Virginia 25504,38.40711,-82.299359,Huntington Mall
Barboursville West Virginia 25504,38.422364,-82.288528,Merritt Creek
Barrie Ontario L4M 6E7,44.3893,-79.686324,Barrie   Chapters
Barrie Ontario L4N 9J7,44.375039,-79.690477,Essa - Veterans - Barrie
Barrington Illinois 60010,42.152855,-88.136044,Barrington II
Barrington Rhode Island 02806,41.740155,-71.308284,The Barrington Shopping Center
Barstow California 923113232,34.886189,-117.024757,Main - I-15  Barstow
Barstow California 923119587,34.892921,-117.022888,2843 Lenwood Blvd. - Barstow
Bartlett Illinois 60103,41.979628,-88.195719,Albertsons-Bartlett #3348
Bartlett Illinois 60103,41.988315,-88.181274,Bartlett
Bartlett Tennessee 38134,35.204735,-89.849409,Stage  Kirby
Basking  Ridge New Jersey 07920,40.706148,-74.548119,Bernards-Riverwalk
Batavia Illinois 605109209,41.840168,-88.313835,Target Batavia T-839
Baton Rouge Louisiana 70808,30.408524,-91.144847,Corporate Blvd. - Energy Blvd.
Baton Rouge Louisiana 70808,30.416644,-91.130254,College - Bennington
Baton Rouge Louisiana 70808,30.44342,-91.186874,Albertsons-Baton Rouge #2711
Baton Rouge Louisiana 70809,30.399901,-91.07902,Super Target Baton Rouge ST-1369
Baton Rouge Louisiana 70809,30.43066,-91.110739,Corporate - Jefferson
Baton Rouge Louisiana 70810,30.380164,-91.099418,Siegen - Perkins
Baton Rouge Louisiana 70816,30.399225,-91.054149,Sherwood Forest - Lake Sherwood
Baton Rouge Louisiana 70816,30.42537,-91.036959,Super Target Baton Rouge ST-2089
Baton Rouge Louisiana 70817,30.359984,-91.007157,Airline - Highland
Baton Rouge Louisiana 70826,30.44342,-91.186874,Albertsons-Baton Rouge #2792
Baton Rouge Louisiana 70826,30.44342,-91.186868,Albertsons - Baton Rouge #2792
Battle Ground Washington 98604,45.78091,-122.533674,Battleground
Battle Ground Washington 98604,45.78091,-122.533674,Fred Meyer-Battleground
Battle Ground Washington 98604,45.79133,-122.526749,Albertsons-Battle Ground #592
Bayside New York 11361,40.75857,-73.766015,215th St. - Northern Blvd.  Bayside
Baytown Texas 77521,29.728405,-94.996952,Garth Rd - West Baker
Baytown Texas 77521,29.78533,-94.971819,Target Baytown T-887
Beachgrove Indiana 46107,39.715145,-86.101624,Sherman - Albany
Beachwood Ohio 44122,41.46455,-81.531469,Chagrin - Green
Beachwood Ohio 441221184,41.492828,-81.512199,Beachwood Place
Beaumont California 922234704,33.930161,-116.97715,14th St. - Beaumont Ave  Beaumont
Beaumont Texas 77706,30.094653,-94.170073,Dowlen - Folsom
Beaumont Texas 77708,30.141669,-94.164279,Target Beaumont T-158
Beavercreek Ohio 45431,39.781105,-84.121049,Mall at Fairfield Commons
Beavercreek Ohio 45434,39.718769,-84.035966,Kroger-Beavercreek #745
Beaverton Oregon 97005,45.484895,-122.796153,Beaverton Mall-Relocation
Beaverton Oregon 97005,45.49092,-122.805683,Target Beaverton T-344
Beaverton Oregon 97005,45.491041,-122.797733,117th - Canyon - Beaverton
Beaverton Oregon 97006,45.494012,-122.868626,Tanasbourne Haggens
Beaverton Oregon 970064944,45.485321,-122.796509,Walker Rd  Fred Meyer
Beaverton Oregon 970079712,45.485321,-122.796509,Murray - Scholls
Beaverton Oregon 97077,45.484895,-122.796153,Tektronix
Beaverton Oregon 97224,45.408121,-122.7932,Safeway-Beaverton #2631
Beckley West Virginia 25801,37.777592,-81.187647,Beckley Travel Plaza
Bedford New Hampshire 03110,42.946,-71.528364,Target Bedford T-2009
Bedford Pennsylvania 15522,39.99593,-78.521029,North Midway Travel Plaza
Bedford Pennsylvania 15522,40.02403,-78.502314,PA Tpk South Midway TP
Bedford Texas 76021,32.85346,-97.131964,Tom Thumb-Bedford #3555
Bedford Texas 76022,32.837135,-97.126929,Hwy 183 - Central Dr
Bel Air Maryland 21014,39.527835,-76.353009,Bel Air
Bel Air Maryland 21014,39.547437,-76.317025,Amyclae
Bel Air Maryland 210144310,39.533699,-76.34729,Target BWI Bel Air T-1002
Bel Air Maryland 21015,39.529391,-76.308443,Safeway - Bel Air #1652
Bell California 90201,33.97039,-118.171824,Altantic - Florence  Bell (UCO)
Bell Gardens California 90201,33.99171,-118.161204,Eastern - Florence (UCO)
Belle Isle Florida 32812,28.495105,-81.327789,Conway Rd - Hoffner
Belle Vernon Pennsylvania 15012,40.165227,-79.772328,Belle Vernon
Belleair Bluffs Florida 33770,27.91584,-82.800806,Albertsons-Belleair Bluffs #4308
Belleville Ontario K8P 3E1,44.161045,-77.381899,Quinte Mall   Chapters
Bellevue Nebraska 68123,41.119427,-95.934859,Bellevue-Hwy 75 - Cornhusker Rd
Bellevue Nebraska 68123,41.120493,-95.952127,Dillon-Bellevue #300
Bellevue Tennessee 37221,36.014965,-87.038373,Bellevue - Hwy 100
Bellevue Washington 98004,47.586385,-122.200352,Bellevue
Bellevue Washington 98004,47.610258,-122.201668,3 Bellevue Cntr
Bellevue Washington 98004,47.616195,-122.201699,Bellevue Square
Bellevue Washington 98004,47.616195,-122.201699,Downtown - Bellevue
Bellevue Washington 98004,47.616195,-122.201699,QFC Bellevue #808
Bellevue Washington 98004,47.61928,-122.203759,City Center - Bellevue
Bellevue Washington 98004,47.61928,-122.203759,Main St.-Bellevue Way
Bellevue Washington 98005,47.615507,-122.181169,Civica Office Building
Bellevue Washington 98005,47.615507,-122.181169,Evergreen Village
Bellevue Washington 98005,47.618877,-122.182209,Larrys - Bellevue
Bellevue Washington 98005,47.618877,-122.182209,Safeway-Bellevue #490
Bellevue Washington 98006,47.568154,-122.156282,Lakemont   Bellevue
Bellevue Washington 98006,47.568154,-122.156282,Loehmanns Plaza
Bellevue Washington 98006,47.568154,-122.156282,Loehmanns Plaza II
Bellevue Washington 98007,47.621785,-122.148364,Eastgate-Bellevue
Bellevue Washington 98007,47.621785,-122.148364,Kelsey Creek
Bellevue Washington 980073788,47.609451,-122.207314,Fred Meyer - Bellevue #23
Bellevue Washington 98008,47.613355,-122.120599,Crossroads Drive-Thru
Bellevue Washington 98008,47.618981,-122.129529,Crossroads
Bellflower California 907066222,33.88274,-118.122261,Lakewood - Artesia  Bellflower
Bellingham Washington 98225,48.75235,-122.471219,Haggens Sehome
Bellingham Washington 98225,48.75235,-122.471219,Sehome Vlg II
Bellingham Washington 98225,48.75617,-122.502049,Haggens - Bellingham
Bellingham Washington 98226,48.771095,-122.455424,Barkley Village
Bellingham Washington 98226,48.80369,-122.352202,Bakerview-Bellingham
Bellingham Washington 98226,48.80369,-122.352202,Barkley VillageII
Bellingham Washington 98226,48.80369,-122.352202,Sunset Square
Bellingham Washington 98226,48.807133,-122.497821,Cordata Village
Bellingham Washington 982266295,39.62125,-84.154861,Fred Meyer - Bellingham #25
Belmont California 94002,37.51834,-122.276209,Belmont  N. California
Belmont California 94002,37.51834,-122.276209,Ralston - ElCamino - Belmont
Belmont California 94002,37.52734,-122.285802,Safeway-Belmont #1138
Belmont Massachusetts 02178,42.396261,-71.177012,Belmont Cushing Sq
Belmont Massachusetts 02478,42.38446,-71.192409,Belmont
Belvidere Illinois 61008,42.2641,-88.855209,Belvidere Travel Oasis Space K2
Benbrook Texas 76126,32.68386,-97.449444,I-20 - Hwy. 377
Bend Oregon 97701,44.05766,-121.315584,Downtown Bend
Bend Oregon 97701,44.102935,-121.306289,Highway 20th E - 27th
Bend Oregon 97701,44.113798,-121.2873,Cascade Village - Bend
Bend Oregon 97702,44.013802,-121.293373,Century Dr - Simpson
Bend Oregon 97702,44.013802,-121.293373,Safeway - Bend #1504
Bend Oregon 97702,44.013802,-121.293373,Safeway-Bend #1888
Bend Oregon 97702,44.034515,-121.306664,Hwy 97-Reed Bend-FrdM
Benicia California 94510,38.046261,-122.159413,Benicia
Bensenville Illinois 60106,41.954135,-87.949079,Dominick's - Bensenville #1995
Bentonville Arkansas 72712,36.39205,-94.220971,Hwy 71B - 14th St
Berkeley California 94704,37.868927,-122.268084,2224 Shattuck - Berkeley
Berkeley California 94704,37.870353,-122.266086,2128 Oxford St.
Berkeley California 94707,37.89105,-122.285089,Solano Avenue
Berkeley California 94709,37.87878,-122.266299,Shattuck - Cedar - Berkeley
Berlin Berlin 10718,39.799831,-74.961807,Hackesche Hofe
Berlin New Jersey 08009,39.795923,-74.932334,ShopRite-West Berlin #531
Bernalillo New Mexico 870045967,35.304485,-106.549179,Hwy 550 - NM 313  Bernalillo
Bethel Park Pennsylvania 151022714,40.328384,-80.029755,South Park Shops
Bethesda Maryland 20814,38.980694,-77.092695,7140 Wisconsin
Bethesda Maryland 20814,38.98578,-77.087409,East-West Hwy.
Bethesda Maryland 20814,38.98818,-77.096151,7700 Norfolk Ave
Bethesda Maryland 20816,38.941795,-77.120764,Sumner Place
Bethesda Maryland 20816,38.95903,-77.115267,Bethesda
Bethesda Maryland 20816,38.95903,-77.115267,Safeway-Bethesda #1716
Bethesda Maryland 20817,39.005309,-77.119577,Wildwood Center
Bethpage New York 11714,40.742985,-73.477964,Bethpage  Stewart Avenue
Bettendorf Iowa 52722,41.552961,-90.452401,Bettendorf-Middle - Kimberly
Beverly Hills California 90210,34.07292,-118.399809,Beverly Hills Triangle
Beverly Hills California 90210,34.093188,-118.41288,Beverly Drive
Beverly Hills California 90211,34.05936,-118.384159,Olympic Doheny
Beverly Hills California 90211,34.06577,-118.381544,La Cienega - Gregory Way  Beverly H
Beverly Hills California 90212,34.063615,-118.399119,South Beverly Drive
Beverly Hills Michigan 48025,42.517385,-83.208784,Southfield - 13 Mile Rd
Beverly Massachusetts 01915,42.576815,-70.886134,Beverly
Bexley Ohio 43209,39.960265,-82.934614,Bexley
Big Bear Lake California 92315,34.23978,-116.926219,Big Bear - Christmas Tree Lane  Big
Big Bear Lake California 92315,34.24,-116.910294,Village - Paine  Big Bear Lake
Big Bear Lake California 92532,33.68535,-117.29258,Vons-Big Bear Lake #2374
Billerica Massachusetts 01862,42.59612,-71.280979,Billerica
Billings Montana 59102,45.764622,-108.576332,Billings-Rimrock Mall
Billings Montana 59102,45.780615,-108.574349,Albertsons-Billings #2041
Billings Montana 59102,45.780615,-108.574349,Target Billings T-171
Billings Montana 59102,45.800352,-108.580777,Billings-Rimrock Kiosk
Birch Run Michigan 48415,43.25003,-83.861109,Birch Run
Birmingham Alabama 35202,33.520289,-86.8115,Saint Vincents Hospital
Birmingham Alabama 35205,33.520295,-86.811504,Munger Bldg
Birmingham Alabama 35213,33.50342,-86.756939,Church at Euclid
Birmingham Alabama 35242,33.36994,-86.664689,Hwy 280 - Hwy 119
Birmingham Alabama 35242,33.42064,-86.678684,Super Target Birmingham ST-1772
Birmingham Alabama 35244,33.349951,-86.872052,Hwy 150 - I-459 FLY
Birmingham Michigan 48009,42.535245,-83.221664,Kroger-Birmingham #685
Bishop California 93514,37.400223,-118.433305,Safeway-Bishop #1753
Bishop California 935142405,37.366711,-118.395348,Main - Sierra  Bishop
Blackhawk Colorado 80422,39.800864,-105.491407,Mountain High Casino
Blacksburg Virginia 24060,37.213875,-80.392411,Blacksburg
Blacksburg Virginia 24060,37.226295,-80.416269,Kent Square
Blaine Minnesota 55434,45.128601,-93.260162,Blaine-Northtown Mall
Blaine Minnesota 55434,45.15897,-93.252029,Blaine-125th - Central
Blaine Minnesota 55449,45.17111,-93.208049,Super Target Blaine ST-1832
Blasdell New York 14219,42.779135,-78.857889,Hamburg
Bloomfield Hills Michigan 48301,42.549775,-83.263949,Maple - Lahser
Bloomfield Hills Michigan 48304,42.55665,-83.221534,Woodward - Square Lake
Bloomfield Michigan 48303,42.584216,-83.242446,Bloomfield Twsp-LongLake-Telegraph
Bloomingdale Illinois 60108,41.94346,-88.080509,Bloomingdale
Bloomingdale Illinois 60108,41.951448,-88.114503,Stratford Square Mall
Bloomingdale Illinois 60108,41.957735,-88.096829,Meijer-Bloomingdale #198
Bloomington Illinois 61704,40.466338,-88.954359,Bloomington-Veterans Pkwy - Washin
Bloomington Indiana 47401,39.12907,-86.499988,3rd St - 46 Bypass
Bloomington Indiana 47401,39.12907,-86.499988,Target Bloomington T-1878
Bloomington Indiana 474016177,39.166592,-86.534241,Kroger-Bloomington #928
Bloomington Indiana 47404,39.16448,-86.571749,SR 48 - SR 37  Bloomington
Bloomington Indiana 47408,39.166489,-86.526932,Indiana University
Bloomington Minnesota 55420,44.826351,-93.278069,98th - Lyndale-Bloomington
Bloomington Minnesota 55425,44.852265,-93.243929,Mall of America
Bloomington Minnesota 55425,44.852265,-93.243929,Mall of America II
Bloomington Minnesota 55431,44.860895,-93.301799,Southtown
Bloomington Minnesota 55431,44.862035,-93.311172,Target Bloomington T-5
Blue Ash Ohio 45242,39.218715,-84.385509,Blue Ash - Kenwood
Blue Jay California 92317,34.246649,-117.209448,Jensen's Finest Foods-Blue Jay
Blue Springs Missouri 64014,38.97439,-94.274187,Hwy 7 - I-70
Bluffton South Carolina 29910,32.259596,-80.868607,Bluffton
Blythe California 92225,33.602767,-114.615219,Albertsons-Blythe #6587
Blythe California 922251514,33.61039,-114.598839,Hobsonway - Lovekin  Blythe
Boca Raton Florida 33431,26.371811,-80.101334,Florida Atlantic University
Boca Raton Florida 33431,26.39407,-80.131334,Glades Plaza
Boca Raton Florida 33432,26.34847,-80.084399,Mizner Park
Boca Raton Florida 33432,26.373052,-80.076649,2521 Federal Hwy.
Boca Raton Florida 33433,26.350565,-80.131469,Palmetto Park - Powerline
Boca Raton Florida 33434,26.368665,-80.166525,7777 Glades Road
Boca Raton Florida 33434,26.381259,-80.158959,Shadowood Square
Boca Raton Florida 33434,26.38155,-80.165118,Yamato Rd - Congress Ave
Boca Raton Florida 33486,26.3536,-80.103354,Shoppes at Boca Center
Boise Idaho 83702,43.60698,-116.193409,Capital - Idaho
Boise Idaho 83702,43.664471,-116.164627,17th - State Boise
Boise Idaho 837024040,43.586048,-116.183182,Albertsons-Boise #101
Boise Idaho 83703,43.65188,-116.242164,Albertsons-Boise #189
Boise Idaho 83704,43.605475,-116.274224,Boise Towne Square
Boise Idaho 83704,43.605475,-116.274224,Fairview-Milwaukee Boi
Boise Idaho 83704,43.605475,-116.274224,Franklin Towne Plaza Boise
Boise Idaho 83705,43.58439,-116.226049,Albertsons-Boise #193
Boise Idaho 83705,43.58439,-116.226049,Capital Village
Boise Idaho 83705,43.58439,-116.226049,Fred Meyer - Boise #613
Boise Idaho 837052634,43.586544,-116.183281,Albertsons-Boise #162
Boise Idaho 83706,43.58208,-116.191039,Broadway Ave.-Belmont
Boise Idaho 83706,43.58208,-116.191039,Fred Meyer - Boise #662
Boise Idaho 83706,43.60452,-116.253664,Boise Avenue and Apple-ID
Boise Idaho 837091330,43.606979,-116.19339,Five Mile - Overland   Fred Meyer
Boise Idaho 83713,43.63948,-116.334339,Albertsons-Boise #177
Boise Idaho 837135103,43.586365,-116.183548,Albertsons-Boise #161
Boise Idaho 83716,43.638859,-116.055797,Albertsons-Boise #184
Bolingbrook Illinois 60440,41.71422,-88.059884,Naper - Boughton
Bolingbrook Illinois 60490,41.68062,-88.142219,Meijer-Bolingbrook #169
Bonita California 919021701,32.673893,-117.017891,Bonita - Central  Bonita
Bonita Springs Florida 34134,26.35649,-81.857504,Promenade at Bonita Bay
Bonney Lake Washington 98390,47.202205,-122.239999,Market at Lake Tapps Bonney Lake
